Asset Id,Asset Unique Id,Parent Asset Id,Date Created,External Asset Ref,External Asset Created On,External Asset Updated On,Client Asset Id,Client Date Created,Client Last Modified,Asset Type,Category Name,Asset Status,Compliance Status,Site Name,Sub Block Name,Zone Name,Location Name,
12012,PV - WO06,,2022-05-26 12:24:14,,,,,,,Water Outlet,Water,Un-assigned,,Pennine View,,,,
12013,PV - WO07,,2022-05-26 12:25:24,,,,,,,Water Outlet,Water,Un-assigned,,Pennine View,,,,
12014,PV - EL01,,2022-05-26 12:31:56,,,,,,,Emergency Lights,Fire,Un-assigned,,Pennine View,,,,
12015,PV - EL02,,2022-05-26 12:36:30,,,,,,,Emergency Lights,Fire,Un-assigned,,Pennine View,,,,
12016,PV - EL03,,2022-05-26 12:37:12,,,,,,,Emergency Lights,Fire,Un-assigned,,Pennine View,,,,
12017,PV - EL04,,2022-05-26 12:38:13,,,,,,,Emergency Lights,Fire,Un-assigned,,Pennine View,,,,
12018,PV - FE01,,2022-05-26 12:54:12,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Pennine View,,,,
12019,PV - FE02,,2022-05-26 12:55:07,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Pennine View,,,,
12020,PV - FE03,,2022-05-26 12:57:03,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Pennine View,,,,
12021,PV - EF01,,2022-05-26 12:58:42,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Pennine View,,,,
12022,PV - EF02,,2022-05-26 13:00:07,,,,,,,Extractor Fan,Maintenance,Un-assigned,,Pennine View,,,,
12023,PV - L01,,2022-05-26 13:02:52,,,,,,,Ladder Safety Checks,Maintenance,Un-assigned,,Pennine View,,,,
12024,PV - CO01,,2022-05-26 13:04:54,,,,,,,C0 Monitor,Maintenance,Un-assigned,Compliant,Pennine View,,,,
12025,PV - DG01,,2022-05-26 13:57:24,,,,,,,Doorguard,Maintenance,Un-assigned,,Pennine View,,,,
12026,PV - DG02,,2022-05-26 13:58:22,,,,,,,Doorguard,Maintenance,Un-assigned,,Pennine View,,,,
12027,PV - DG03,,2022-05-26 13:59:10,,,,,,,Doorguard,Maintenance,Un-assigned,,Pennine View,,,,
12028,PV - EXL01,,2022-05-26 14:12:03,,,,,,,External Lighting Checks,Maintenance,Un-assigned,,Pennine View,,,,
12029,PV - EXL02,,2022-05-26 14:12:46,,,,,,,External Lighting Checks,Maintenance,Un-assigned,,Pennine View,,,,
12030,PV - EXL03,,2022-05-26 14:13:30,,,,,,,External Lighting Checks,Maintenance,Un-assigned,,Pennine View,,,,
12031,PV - EXL04,,2022-05-26 14:14:18,,,,,,,External Lighting Checks,Maintenance,Un-assigned,,Pennine View,,,,
12032,PV - EXL05,,2022-05-26 14:18:07,,,,,,,External Lighting Checks,Maintenance,Un-assigned,,Pennine View,,,,
12033,PV - IL01,,2022-05-26 14:19:24,,,,,,,Internal Lighting Checks,Maintenance,Un-assigned,,Pennine View,,,,
12034,PV - IL02,,2022-05-26 14:20:08,,,,,,,Internal Lighting Checks,Maintenance,Un-assigned,,Pennine View,,,,
12035,PV - IL03,,2022-05-26 14:20:58,,,,,,,Internal Lighting Checks,Maintenance,Un-assigned,,Pennine View,,,,
12036,PV - IL04,,2022-05-26 14:22:35,,,,,,,Internal Lighting Checks,Maintenance,Un-assigned,,Pennine View,,,,
12037,PV - IL05,,2022-05-26 14:24:21,,,,,,,Internal Lighting Checks,Maintenance,Un-assigned,,Pennine View,,,,
12038,PV - IL06,,2022-05-26 14:25:15,,,,,,,Internal Lighting Checks,Maintenance,Un-assigned,,Pennine View,,,,
12039,PV - IL07,,2022-05-26 14:25:58,,,,,,,Internal Lighting Checks,Maintenance,Un-assigned,,Pennine View,,,,
12040,PV - IL08,,2022-05-26 14:26:41,,,,,,,Internal Lighting Checks,Maintenance,Un-assigned,,Pennine View,,,,
12041,PV - IL09,,2022-05-26 14:27:25,,,,,,,Internal Lighting Checks,Maintenance,Un-assigned,,Pennine View,,,,
12042,PV - IL10,,2022-05-26 14:28:18,,,,,,,Internal Lighting Checks,Maintenance,Un-assigned,,Pennine View,,,,
12043,EV-FEX-FO-001,,2022-05-27 11:06:57,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Eden View,,Ground Floor,Corridor,
12044,EV-FEX-CO-002,,2022-05-27 11:08:46,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Eden View,,Ground Floor,Corridor,
12045,EV-FEX-CO-003,,2022-05-27 11:10:15,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Eden View,,Ground Floor,Kitchen,
12046,EV-FEX-CO-004,,2022-05-27 11:11:50,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Eden View,,Ground Floor,Laundry,
12047,EV-FEX-FO-005,,2022-05-27 11:15:04,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Eden View,,1st Floor,Corridor,
12048,EV-FEX-CO-006,,2022-05-27 11:16:46,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Eden View,,1st Floor,Corridor,
12049,EV-FEX-CO-007,,2022-05-27 11:22:16,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Eden View,,1st Floor,Staff Kitchen,
12050,EV-RLR-001,,2022-05-27 14:44:52,,,,,,,Record of Lint Removal,Fire,Assigned,,Eden View,,Ground Floor,Laundry,
12051,BP - FD01,,2022-05-30 10:11:19,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12052,BP - FD02,,2022-05-30 10:12:51,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12053,BP - FD03,,2022-05-30 10:16:59,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12054,BP - FD04,,2022-05-30 10:17:44,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12055,BP - FD05,,2022-05-30 10:18:38,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12056,BP - FD06,,2022-05-30 10:20:08,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12057,BP - FD07,,2022-05-30 10:29:23,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12058,BP - FD08,,2022-05-30 10:30:22,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12059,BP - FD09,,2022-05-30 10:31:38,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12060,BP - FD10,,2022-05-30 10:33:12,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12061,BP - FD11,,2022-05-30 10:34:16,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12062,BP - FD12,,2022-05-30 10:35:00,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12063,BP - FD13,,2022-05-30 10:36:38,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12064,BP - FD14,,2022-05-30 10:37:24,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12065,BP - FD15,,2022-05-30 10:38:11,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12066,BP - FD16,,2022-05-30 10:39:08,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12067,BP - FD17,,2022-05-30 10:44:26,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12068,BP - FD18,,2022-05-30 10:47:56,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12069,BP - FD19,,2022-05-30 10:49:09,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12070,BP - FD20,,2022-05-30 10:50:13,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12071,BP - FD21,,2022-05-30 10:52:13,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12072,BP - FD22,,2022-05-30 10:53:12,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12073,BP - FD23,,2022-05-30 11:03:48,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12074,BP - FD24,,2022-05-30 11:04:34,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12075,BP - FD26,,2022-05-30 11:05:21,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12076,BP - FD27,,2022-05-30 11:06:26,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12077,BP - FD28,,2022-05-30 11:07:20,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12078,BP - FD29,,2022-05-30 11:08:56,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12079,BP - FD30,,2022-05-30 11:10:01,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12080,BP - FD31,,2022-05-30 11:14:08,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12081,BP - FD32,,2022-05-30 11:15:09,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12082,BP - FD33,,2022-05-30 11:16:08,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12083,BP - FD34,,2022-05-30 11:17:00,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12084,BP - FD35,,2022-05-30 11:17:59,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12085,BP - FD36,,2022-05-30 11:18:54,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12086,BP - FD37,,2022-05-30 11:21:29,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12087,BP - FD38,,2022-05-30 11:22:46,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12088,BP - FD39,,2022-05-30 11:23:41,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12089,BP - FD40,,2022-05-30 11:24:36,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12090,BP - FD41,,2022-05-30 11:28:01,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12091,BP - FD42,,2022-05-30 11:35:05,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12092,BP - FD43,,2022-05-30 11:36:06,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12093,BP - FD44,,2022-05-30 11:37:23,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12094,BP - FD45,,2022-05-30 11:38:06,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12095,BP - FD46,,2022-05-30 11:47:22,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12096,BP - FD47,,2022-05-30 11:48:28,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12097,BP - FD48,,2022-05-30 11:49:44,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12098,BP - FD49,,2022-05-30 11:51:37,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12099,BP - FD50,,2022-05-30 11:53:42,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12100,BP - WO01,,2022-05-30 12:23:21,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12101,BP - WO02,,2022-05-30 12:25:06,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12102,BP - WO03,,2022-05-30 12:29:35,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12103,BP - WO04,,2022-05-30 12:30:28,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12104,BP - WO05,,2022-05-30 12:35:37,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12105,BP - WO06,,2022-05-30 12:36:45,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12106,BP - WO07,,2022-05-30 12:40:05,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12107,BP - WO08,,2022-05-30 12:41:00,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12108,BP - WO09,,2022-05-30 12:41:46,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12109,BP - WO10,,2022-05-30 12:42:28,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12110,BP - WO11,,2022-05-30 12:47:45,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12111,BP - WO12,,2022-05-30 12:48:42,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12112,BP - WO13,,2022-05-30 12:49:33,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12113,BP - WO14,,2022-05-30 12:50:25,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12114,BP - WO15,,2022-05-30 12:51:15,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12115,BP - WO16,,2022-05-30 12:52:38,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12116,BP - WO17,,2022-05-30 12:53:35,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12117,BP - WO18,,2022-05-30 12:54:26,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12118,BP - WO19,,2022-05-30 13:00:57,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12119,BP - WO20,,2022-05-30 13:02:05,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12120,BP - WO21,,2022-05-30 13:53:58,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12121,BP - WO22,,2022-05-30 13:54:54,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12122,BP - WO23,,2022-05-30 13:56:04,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12123,BP - WO24,,2022-05-30 13:57:06,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12124,BP - WO25,,2022-05-30 13:58:04,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12125,BP - WO26,,2022-05-30 13:58:53,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12126,BP - WO27,,2022-05-30 14:05:59,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12127,BP - WO28,,2022-05-30 14:06:55,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12128,BP - WO29,,2022-05-30 14:07:48,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12129,BP - WO30,,2022-05-30 14:08:48,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12130,BP - WO31,,2022-05-30 14:14:33,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12131,BP - WO32,,2022-05-30 14:15:20,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12132,BP - WO33,,2022-05-30 14:16:14,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12133,BP - WO34,,2022-05-30 14:17:21,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12134,BP - WO35,,2022-05-30 14:18:06,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12135,BP - WO36,,2022-05-30 14:18:48,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12136,BP - WO37,,2022-05-30 14:19:40,,,,,,,Water Outlet,Water,Un-assigned,,Baylis Place,,,,
12137,BP - FE01,,2022-05-30 14:25:36,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Baylis Place,,,,
12138,BP - FE02,,2022-05-30 14:26:49,,,,,,,Fire Blanket,Fire,Un-assigned,,Baylis Place,,,,
12139,BP - FE03,,2022-05-30 14:28:15,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Baylis Place,,,,
12140,BP - FE04,,2022-05-30 14:30:02,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Baylis Place,,,,
12141,BP - FE05,,2022-05-30 14:31:25,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Baylis Place,,,,
12142,BP - FE06,,2022-05-30 14:33:10,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Baylis Place,,,,
12143,BP - FE07,,2022-05-30 14:34:47,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Baylis Place,,,,
12144,BP - FE08,,2022-05-30 14:36:24,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Baylis Place,,,,
12145,BP - FE09,,2022-05-30 14:38:35,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Baylis Place,,,,
12146,BP - FE10,,2022-05-30 14:40:09,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Baylis Place,,,,
12147,BP - FE11,,2022-05-30 14:46:32,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Baylis Place,,,,
12148,BP - FE12,,2022-05-30 14:49:07,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Baylis Place,,,,
12149,BP - FE13,,2022-05-30 14:52:29,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Baylis Place,,,,
12150,BP - FE14,,2022-05-30 14:53:13,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Baylis Place,,,,
12151,BP - FE15,,2022-05-30 14:55:39,,,,,,,Fire Blanket,Fire,Un-assigned,,Baylis Place,,,,
12152,BP - FE16,,2022-05-30 15:04:22,,,,,,,Fire Extinguisher,Fire,Un-assigned,,Baylis Place,,,,
12153,BP - WC01,,2022-05-30 15:08:15,,,,,,,Wheelchair Checks,Maintenance,Un-assigned,,Baylis Place,,,,
12154,BP - WC02,,2022-05-30 15:08:58,,,,,,,Wheelchair Checks,Maintenance,Un-assigned,,Baylis Place,,,,
12155,BP - WC03,,2022-05-30 15:09:42,,,,,,,Wheelchair Checks,Maintenance,Un-assigned,,Baylis Place,,,,
12156,BP - LC01,,2022-05-30 15:20:53,,,,,,,Ladder Safety Checks,Maintenance,Un-assigned,,Baylis Place,,,,
12157,BP - LC02,,2022-05-30 15:21:32,,,,,,,Ladder Safety Checks,Maintenance,Un-assigned,,Baylis Place,,,,
12158,BP - LC03,,2022-05-30 15:22:09,,,,,,,Ladder Safety Checks,Maintenance,Un-assigned,,Baylis Place,,,,
12159,BP - CO201,,2022-05-30 15:22:49,,,,,,,C0 Monitor,Maintenance,Un-assigned,,Baylis Place,,,,
12160,BP - FD25,,2022-05-31 13:30:31,,,,,,,Fire Doors,Fire,Un-assigned,,Baylis Place,,,,
12161,BP - WR01,,2022-05-31 13:34:13,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Baylis Place,,,,
12162,BP - WR02,,2022-05-31 13:35:03,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Baylis Place,,,,
12163,BP - WR03,,2022-05-31 13:47:20,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Baylis Place,,,,
12164,BP - WR04,,2022-05-31 13:48:01,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Baylis Place,,,,
12165,BP - WR05,,2022-05-31 13:48:53,,,,,,,Window Restrictor,Maintenance,Un-assigned,,Baylis Place,,,,
12166,BP - WR06,,2022-05-31 13:49:46,,,,,,,Window Restrictor,Maintenance,Assigned,,Baylis Place,,,,
