Asset Id,Asset Unique Id,Parent Asset Id,Asset Type,Compliance Status,Site Name,Site Postcode,Sub Block Name,Zone Name,Location Name,
11967,SV - FA04,,Fire Alarm,,Seaham View,SR7 7AB,,,,
11968,SV - FA05,,Fire Alarm,,Seaham View,SR7 7AB,,,,
11969,SV - FA06,,Fire Alarm,,Seaham View,SR7 7AB,,,,
11970,SV - FA07,,Fire Alarm,,Seaham View,SR7 7AB,,,,
11971,SV - FA08,,Fire Alarm,,Seaham View,SR7 7AB,,,,
11972,SV - FA09,,Fire Alarm,,Seaham View,SR7 7AB,,,,
11973,SV - FA10,,Fire Alarm,,Seaham View,SR7 7AB,,,,
11974,SV - FA11,,Fire Alarm,,Seaham View,SR7 7AB,,,,
11975,SV - FA12,,Fire Alarm,,Seaham View,SR7 7AB,,,,
11976,SV - FA13,,Fire Alarm,,Seaham View,SR7 7AB,,,,
11977,SV - FA14,,Fire Alarm,,Seaham View,SR7 7AB,,,,
11978,SV - FA15,,Fire Alarm,,Seaham View,SR7 7AB,,,,
11979,SV - FE01,,Fire Extinguisher,,Seaham View,SR7 7AB,,,,
11980,SV - FE02,,Fire Extinguisher,,Seaham View,SR7 7AB,,,,
11981,SV - FE03,,Fire Extinguisher,,Seaham View,SR7 7AB,,,,
11982,SV - FE04,,Fire Extinguisher,,Seaham View,SR7 7AB,,,,
11983,SV - FE05,,Fire Extinguisher,,Seaham View,SR7 7AB,,,,
11984,SV - FE06,,Fire Blanket,,Seaham View,SR7 7AB,,,,
11985,SV - FE07,,Fire Extinguisher,,Seaham View,SR7 7AB,,,,
11986,SV - FE08,,Fire Extinguisher,,Seaham View,SR7 7AB,,,,
11987,SV - FE09,,Fire Extinguisher,,Seaham View,SR7 7AB,,,,
11988,SV - FE10,,Fire Extinguisher,,Seaham View,SR7 7AB,,,,
11989,SV - FE11,,Fire Blanket,,Seaham View,SR7 7AB,,,,
11990,SV - FE12,,Fire Extinguisher,,Seaham View,SR7 7AB,,,,
11991,SV - FE13,,Fire Extinguisher,,Seaham View,SR7 7AB,,,,
11992,PV - FD01,,Fire Doors,,Pennine View,S73 9RB,,,,
11993,PV - FD02,,Fire Doors,,Pennine View,S73 9RB,,,,
11994,PV - FD03,,Fire Doors,,Pennine View,S73 9RB,,,,
11995,PV - FD04,,Fire Doors,,Pennine View,S73 9RB,,,,
12007,PV - WO01,,Water Outlet,Compliant,Pennine View,S73 9RB,,,,
12008,PV - WO02,,Water Outlet,Compliant with recommendations,Pennine View,S73 9RB,,,,
12009,PV - WO03,,Water Outlet,Compliant,Pennine View,S73 9RB,,,,
12010,PV - WO04,,Water Outlet,,Pennine View,S73 9RB,,,,
12011,PV - WO05,,Water Outlet,,Pennine View,S73 9RB,,,,
12012,PV - WO06,,Water Outlet,,Pennine View,S73 9RB,,,,
12013,PV - WO07,,Water Outlet,,Pennine View,S73 9RB,,,,
12014,PV - EL01,,Emergency Lights,,Pennine View,S73 9RB,,,,
12015,PV - EL02,,Emergency Lights,,Pennine View,S73 9RB,,,,
12016,PV - EL03,,Emergency Lights,,Pennine View,S73 9RB,,,,
12017,PV - EL04,,Emergency Lights,,Pennine View,S73 9RB,,,,
12018,PV - FE01,,Fire Extinguisher,,Pennine View,S73 9RB,,,,
12019,PV - FE02,,Fire Extinguisher,,Pennine View,S73 9RB,,,,
12020,PV - FE03,,Fire Extinguisher,,Pennine View,S73 9RB,,,,
12021,PV - EF01,,Extractor Fan,,Pennine View,S73 9RB,,,,
12022,PV - EF02,,Extractor Fan,,Pennine View,S73 9RB,,,,
12023,PV - L01,,Ladder Safety Checks,,Pennine View,S73 9RB,,,,
12024,PV - CO01,,C0 Monitor,Compliant,Pennine View,S73 9RB,,,,
12025,PV - DG01,,Doorguard,,Pennine View,S73 9RB,,,,
12026,PV - DG02,,Doorguard,,Pennine View,S73 9RB,,,,
12027,PV - DG03,,Doorguard,,Pennine View,S73 9RB,,,,
12028,PV - EXL01,,External Lighting Checks,,Pennine View,S73 9RB,,,,
12029,PV - EXL02,,External Lighting Checks,,Pennine View,S73 9RB,,,,
12030,PV - EXL03,,External Lighting Checks,,Pennine View,S73 9RB,,,,
12031,PV - EXL04,,External Lighting Checks,,Pennine View,S73 9RB,,,,
12032,PV - EXL05,,External Lighting Checks,,Pennine View,S73 9RB,,,,
12033,PV - IL01,,Internal Lighting Checks,,Pennine View,S73 9RB,,,,
12034,PV - IL02,,Internal Lighting Checks,,Pennine View,S73 9RB,,,,
12035,PV - IL03,,Internal Lighting Checks,,Pennine View,S73 9RB,,,,
12036,PV - IL04,,Internal Lighting Checks,,Pennine View,S73 9RB,,,,
12037,PV - IL05,,Internal Lighting Checks,,Pennine View,S73 9RB,,,,
12038,PV - IL06,,Internal Lighting Checks,,Pennine View,S73 9RB,,,,
12039,PV - IL07,,Internal Lighting Checks,,Pennine View,S73 9RB,,,,
12040,PV - IL08,,Internal Lighting Checks,,Pennine View,S73 9RB,,,,
12041,PV - IL09,,Internal Lighting Checks,,Pennine View,S73 9RB,,,,
12042,PV - IL10,,Internal Lighting Checks,,Pennine View,S73 9RB,,,,
12043,EV-FEX-FO-001,,Fire Extinguisher,,Eden View,CB25 9BB,,Ground Floor,Corridor,
12044,EV-FEX-CO-002,,Fire Extinguisher,,Eden View,CB25 9BB,,Ground Floor,Corridor,
12045,EV-FEX-CO-003,,Fire Extinguisher,,Eden View,CB25 9BB,,Ground Floor,Kitchen,
12046,EV-FEX-CO-004,,Fire Extinguisher,,Eden View,CB25 9BB,,Ground Floor,Laundry,
12047,EV-FEX-FO-005,,Fire Extinguisher,,Eden View,CB25 9BB,,1st Floor,Corridor,
12048,EV-FEX-CO-006,,Fire Extinguisher,,Eden View,CB25 9BB,,1st Floor,Corridor,
12049,EV-FEX-CO-007,,Fire Extinguisher,,Eden View,CB25 9BB,,1st Floor,Staff Kitchen,
12050,EV-RLR-001,,Record of Lint Removal,,Eden View,CB25 9BB,,Ground Floor,Laundry,
12051,BP - FD01,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12052,BP - FD02,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12053,BP - FD03,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12054,BP - FD04,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12055,BP - FD05,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12056,BP - FD06,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12057,BP - FD07,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12058,BP - FD08,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12059,BP - FD09,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12060,BP - FD10,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12061,BP - FD11,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12062,BP - FD12,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12063,BP - FD13,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12064,BP - FD14,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12065,BP - FD15,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12066,BP - FD16,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12067,BP - FD17,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12068,BP - FD18,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12069,BP - FD19,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12070,BP - FD20,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12071,BP - FD21,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12072,BP - FD22,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12073,BP - FD23,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12074,BP - FD24,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12075,BP - FD26,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12076,BP - FD27,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12077,BP - FD28,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12078,BP - FD29,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12079,BP - FD30,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12080,BP - FD31,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12081,BP - FD32,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12082,BP - FD33,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12083,BP - FD34,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12084,BP - FD35,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12085,BP - FD36,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12086,BP - FD37,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12087,BP - FD38,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12088,BP - FD39,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12089,BP - FD40,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12090,BP - FD41,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12091,BP - FD42,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12092,BP - FD43,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12093,BP - FD44,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12094,BP - FD45,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12095,BP - FD46,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12096,BP - FD47,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12097,BP - FD48,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12098,BP - FD49,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12099,BP - FD50,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12100,BP - WO01,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12101,BP - WO02,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12102,BP - WO03,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12103,BP - WO04,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12104,BP - WO05,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12105,BP - WO06,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12106,BP - WO07,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12107,BP - WO08,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12108,BP - WO09,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12109,BP - WO10,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12110,BP - WO11,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12111,BP - WO12,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12112,BP - WO13,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12113,BP - WO14,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12114,BP - WO15,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12115,BP - WO16,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12116,BP - WO17,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12117,BP - WO18,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12118,BP - WO19,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12119,BP - WO20,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12120,BP - WO21,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12121,BP - WO22,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12122,BP - WO23,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12123,BP - WO24,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12124,BP - WO25,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12125,BP - WO26,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12126,BP - WO27,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12127,BP - WO28,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12128,BP - WO29,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12129,BP - WO30,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12130,BP - WO31,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12131,BP - WO32,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12132,BP - WO33,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12133,BP - WO34,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12134,BP - WO35,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12135,BP - WO36,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12136,BP - WO37,,Water Outlet,,Baylis Place,HU7 4YG,,,,
12137,BP - FE01,,Fire Extinguisher,,Baylis Place,HU7 4YG,,,,
12138,BP - FE02,,Fire Blanket,,Baylis Place,HU7 4YG,,,,
12139,BP - FE03,,Fire Extinguisher,,Baylis Place,HU7 4YG,,,,
12140,BP - FE04,,Fire Extinguisher,,Baylis Place,HU7 4YG,,,,
12141,BP - FE05,,Fire Extinguisher,,Baylis Place,HU7 4YG,,,,
12142,BP - FE06,,Fire Extinguisher,,Baylis Place,HU7 4YG,,,,
12143,BP - FE07,,Fire Extinguisher,,Baylis Place,HU7 4YG,,,,
12144,BP - FE08,,Fire Extinguisher,,Baylis Place,HU7 4YG,,,,
12145,BP - FE09,,Fire Extinguisher,,Baylis Place,HU7 4YG,,,,
12146,BP - FE10,,Fire Extinguisher,,Baylis Place,HU7 4YG,,,,
12147,BP - FE11,,Fire Extinguisher,,Baylis Place,HU7 4YG,,,,
12148,BP - FE12,,Fire Extinguisher,,Baylis Place,HU7 4YG,,,,
12149,BP - FE13,,Fire Extinguisher,,Baylis Place,HU7 4YG,,,,
12150,BP - FE14,,Fire Extinguisher,,Baylis Place,HU7 4YG,,,,
12151,BP - FE15,,Fire Blanket,,Baylis Place,HU7 4YG,,,,
12152,BP - FE16,,Fire Extinguisher,,Baylis Place,HU7 4YG,,,,
12153,BP - WC01,,Wheelchair Checks,,Baylis Place,HU7 4YG,,,,
12154,BP - WC02,,Wheelchair Checks,,Baylis Place,HU7 4YG,,,,
12155,BP - WC03,,Wheelchair Checks,,Baylis Place,HU7 4YG,,,,
12156,BP - LC01,,Ladder Safety Checks,,Baylis Place,HU7 4YG,,,,
12157,BP - LC02,,Ladder Safety Checks,,Baylis Place,HU7 4YG,,,,
12158,BP - LC03,,Ladder Safety Checks,,Baylis Place,HU7 4YG,,,,
12159,BP - CO201,,C0 Monitor,,Baylis Place,HU7 4YG,,,,
12160,BP - FD25,,Fire Doors,,Baylis Place,HU7 4YG,,,,
12161,BP - WR01,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12162,BP - WR02,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12163,BP - WR03,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12164,BP - WR04,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12165,BP - WR05,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12166,BP - WR06,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12167,BP - WR07,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12168,BP - WR08,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12169,BP - WR09,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12170,BP - WR10,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12171,BP - WR11,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12172,BP - WR12,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12173,BP - WR13,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12174,BP - WR14,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12175,BP - WR15,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12176,BP - WR16,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12177,BP - WR17,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12178,BP - WR18,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12179,BP - WR19,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12180,BP - WR20,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12181,BP - WR21,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12182,BP - WR22,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12183,BP - WR23,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12184,BP - WR24,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12185,BP - WR25,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12186,BP - WR26,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12187,BP - WR27,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12188,BP - WR28,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12189,BP - WR29,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12190,BP - WR30,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12194,SHB-FD-001,,Fire Doors,,Swanton House Birch,NR24 2QT,,Ground Floor ,Bedroom 1,
12197,SHB-FD-002,,Fire Doors,,Swanton House Birch,NR24 2QT,,Ground Floor ,Bedroom 2,
12198,SHB-FD-003,,Fire Doors,,Swanton House Birch,NR24 2QT,,Ground Floor ,Bedroom 3,
12217,BP - WR31,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12218,BP - WR32,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12219,BP - WR33,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12220,BP - WR34,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12221,BP - WR35,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12222,BP - WR36,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12223,BP - WR37,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12224,BP - WR38,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12225,BP - WR39,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12226,BP - WR40,,Window Restrictor,,Baylis Place,HU7 4YG,,,,
12227,AC - FD01,,Fire Doors,,9 Avon Close,S73 0RX,,,,
12228,AC - FD02,,Fire Doors,,9 Avon Close,S73 0RX,,,,
12229,AC - FD03,,Fire Doors,,9 Avon Close,S73 0RX,,,,
12230,AC - FD04,,Fire Doors,,9 Avon Close,S73 0RX,,,,
12231,AC - WO01,,Water Outlet,,9 Avon Close,S73 0RX,,,,
12232,AC - WO02,,Water Outlet,,9 Avon Close,S73 0RX,,,,
12233,AC - WO03,,Water Outlet,,9 Avon Close,S73 0RX,,,,
12234,AC - WO04,,Water Outlet,,9 Avon Close,S73 0RX,,,,
12235,AC - EL01,,Emergency Lights,,9 Avon Close,S73 0RX,,,,
12236,AC - EL02,,Emergency Lights,,9 Avon Close,S73 0RX,,,,
12237,AC - EL03,,Emergency Lights,,9 Avon Close,S73 0RX,,,,
12238,AC - EL04,,Emergency Lights,,9 Avon Close,S73 0RX,,,,
12239,AC - EL05,,Emergency Lights,,9 Avon Close,S73 0RX,,,,
12240,AC - FE01,,Fire Extinguisher,,9 Avon Close,S73 0RX,,,,
12241,AC - FE02,,Fire Extinguisher,,9 Avon Close,S73 0RX,,,,
12242,AC - EF01,,Extractor Fan,,9 Avon Close,S73 0RX,,,,
12243,AC - EF02,,Extractor Fan,,9 Avon Close,S73 0RX,,,,
12244,AC - LC01,,Ladder Safety Checks,,9 Avon Close,S73 0RX,,,,
12245,AC - CO201,,C0 Monitor,,9 Avon Close,S73 0RX,,,,
12246,AC - DG01,,Doorguard,,9 Avon Close,S73 0RX,,,,
12247,AC - DG02,,Doorguard,,9 Avon Close,S73 0RX,,,,
12248,AC - EXL01,,External Lighting Checks,,9 Avon Close,S73 0RX,,,,
12249,AC - EXL02,,External Lighting Checks,,9 Avon Close,S73 0RX,,,,
12250,AC - EXL03,,External Lighting Checks,,9 Avon Close,S73 0RX,,,,
12251,AC - IL01,,Internal Lighting Checks,,9 Avon Close,S73 0RX,,,,
12252,AC - IL02,,Internal Lighting Checks,,9 Avon Close,S73 0RX,,,,
12253,AC - IL03,,Internal Lighting Checks,,9 Avon Close,S73 0RX,,,,
12254,AC - IL04,,Internal Lighting Checks,,9 Avon Close,S73 0RX,,,,
12255,AC - IL05,,Internal Lighting Checks,,9 Avon Close,S73 0RX,,,,
12256,AC - IL06,,Internal Lighting Checks,,9 Avon Close,S73 0RX,,,,
12257,AC - IL07,,Internal Lighting Checks,,9 Avon Close,S73 0RX,,,,
12298,HH - FD01,,Fire Doors,,Huckleberry House,HU3 3ED,,,,
12299,HH - FD02,,Fire Doors,,Huckleberry House,HU3 3ED,,,,
12300,HH - FD03,,Fire Doors,,Huckleberry House,HU3 3ED,,,,
12301,HH - FD04,,Fire Doors,,Huckleberry House,HU3 3ED,,,,
12302,HH - FD05,,Fire Doors,,Huckleberry House,HU3 3ED,,,,
12303,HH - FD06,,Fire Doors,,Huckleberry House,HU3 3ED,,,,
12304,HH - FD07,,Fire Doors,,Huckleberry House,HU3 3ED,,,,
12305,HH - FD08,,Fire Doors,,Huckleberry House,HU3 3ED,,,,
12306,HH - FD09,,Fire Doors,,Huckleberry House,HU3 3ED,,,,
12307,HH - FD10,,Fire Doors,,Huckleberry House,HU3 3ED,,,,
12308,HH - FD11,,Fire Doors,,Huckleberry House,HU3 3ED,,,,
12309,HH - FD12,,Fire Doors,,Huckleberry House,HU3 3ED,,,,
12310,HH - FD13,,Fire Doors,,Huckleberry House,HU3 3ED,,,,
12362,SHBIR-EL-001,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Admin Office,
12363,SHBIR-EL-002,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Front Foyer,
12364,SHBIR-EL-003,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Lounge,
12365,SHBIR-EL-004,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Lounge,
12366,SHBIR-EL-005,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Managers Office,
12367,SHBIR-EL-006,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Hallway,
12368,SHBIR-EL-007,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Hallway,
12369,SHBIR-EL-008,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Hallway,
12370,SHBIR-EL-009,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Hallway,
12371,SHBIR-EL-010,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Hallway,
12372,SHBIR-EL-011,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Hallway,
12373,SHBIR-EL-012,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Hallway,
12374,SHBIR-EL-013,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Hallway,
12375,SHBIR-EL-014,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Hallway,
12376,SHBIR-EL-015,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Hallway,
12377,SHBIR-EL-016,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Hallway,
12378,SHBIR-EL-017,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Hallway,
12379,SHBIR-EL-018,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Hallway,
12380,SHBIR-EL-019,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Hallway,
12381,SHBIR-EL-020,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Hallway,
12382,SHBIR-EL-021,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Hallway,
12383,SHBIR-EL-022,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Main Kitchen,
12384,SHBIR-EL-023,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Kitchen Hallway,
12385,SHBIR-EL-024,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Dining Room,
12386,SHBIR-EL-025,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Dining Room,
12387,SHBIR-EL-026,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Laundry,
12388,SHBIR-EL-027,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Staff Room,
12389,SHBIR-EL-028,,Emergency Lights,,Swanton House Birch,NR24 2QT,,Ground Floor ,Rear Stairs Area,
12390,SHBIR-EL-029,,Emergency Lights,,Swanton House Birch,NR24 2QT,,1st Floor,Hallway,
12391,SHBIR-EL-030,,Emergency Lights,,Swanton House Birch,NR24 2QT,,1st Floor,Hallway,
12392,SHBIR-EL-031,,Emergency Lights,,Swanton House Birch,NR24 2QT,,1st Floor,Hallway,
12393,SHBIR-EL-032,,Emergency Lights,,Swanton House Birch,NR24 2QT,,1st Floor,Hallway,
12394,SHBIR-EL-033,,Emergency Lights,,Swanton House Birch,NR24 2QT,,1st Floor,Hallway,
12395,SHBIR-EL-034,,Emergency Lights,,Swanton House Birch,NR24 2QT,,1st Floor,Hallway,
12396,SHBIR-EL-035,,Emergency Lights,,Swanton House Birch,NR24 2QT,,1st Floor,Hallway,
12397,SHBIR-EL-036,,Emergency Lights,,Swanton House Birch,NR24 2QT,,1st Floor,Hallway,
12398,SHBIR-EL-037,,Emergency Lights,,Swanton House Birch,NR24 2QT,,1st Floor,Hallway,
12399,SHBIR-EL-038,,Emergency Lights,,Swanton House Birch,NR24 2QT,,1st Floor,Hallway,
12400,SHBIR-EL-039,,Emergency Lights,,Swanton House Birch,NR24 2QT,,1st Floor,Hallway,
12401,SHBIR-EL-040,,Emergency Lights,,Swanton House Birch,NR24 2QT,,1st Floor,Hallway,
12402,SHBIR-EL-041,,Emergency Lights,,Swanton House Birch,NR24 2QT,,1st Floor,Hallway,
12403,SHBIR-FEX-001,,Fire Extinguisher,Compliant,Swanton House Birch,NR24 2QT,,Ground Floor ,Front Foyer,
12404,SHBIR-FEX-002,,Fire Extinguisher,Compliant,Swanton House Birch,NR24 2QT,,Ground Floor ,Front Foyer,
12405,SHBIR-FEX-003,,Fire Extinguisher,,Swanton House Birch,NR24 2QT,,Ground Floor ,Hallway,
12406,SHBIR-FEX-004,,Fire Extinguisher,,Swanton House Birch,NR24 2QT,,Ground Floor ,Hallway,
12407,SHBIR-FEX-005,,Fire Extinguisher,,Swanton House Birch,NR24 2QT,,Ground Floor ,Hallway,
12408,SHBIR-FEX-006,,Fire Extinguisher,,Swanton House Birch,NR24 2QT,,Ground Floor ,Hallway,
12409,SHBIR-FEX-007,,Fire Extinguisher,,Swanton House Birch,NR24 2QT,,Ground Floor ,Hallway,
12410,SHBIR-FEX-008,,Fire Extinguisher,,Swanton House Birch,NR24 2QT,,Ground Floor ,Hallway,
12411,SHBIR-FEX-009,,Fire Extinguisher,,Swanton House Birch,NR24 2QT,,Ground Floor ,Kitchen Hallway,
12412,SHBIR-FEX-010,,Fire Extinguisher,,Swanton House Birch,NR24 2QT,,Ground Floor ,Kitchen Hallway,
12413,SHBIR-FEX-011,,Fire Extinguisher,,Swanton House Birch,NR24 2QT,,Ground Floor ,Kitchen Hallway,
12414,SHBIR-FEX-012,,Fire Extinguisher,,Swanton House Birch,NR24 2QT,,Ground Floor ,Kitchen Hallway,
12415,SHBIR-FEX-013,,Fire Extinguisher,,Swanton House Birch,NR24 2QT,,Ground Floor ,Laundry,
12416,SHBIR-FEX-014,,Fire Extinguisher,,Swanton House Birch,NR24 2QT,,Ground Floor ,Dining Room,
12417,SHBIR-FEX-015,,Fire Extinguisher,,Swanton House Birch,NR24 2QT,,1st Floor,Hallway,
12418,SHBIR-FEX-016,,Fire Extinguisher,,Swanton House Birch,NR24 2QT,,1st Floor,Hallway,
